n_nodes,actual_density,max_in_degree,alpha,sample_size,kl,fit_time_s,fit_rss_delta_bytes,total_stored_params,total_memory_bytes
15,0.19047619047619047,2,0.1,600,78.0811792734812,0.027191399999992427,0,82,656
15,0.19047619047619047,2,0.1,1000,77.16049189821331,0.02874500000007174,0,82,656
15,0.19047619047619047,2,0.1,1400,76.98666010783813,0.029092799999943963,0,82,656
15,0.19047619047619047,2,0.5,600,139.27478352438152,0.026686700000027486,8192,90,720
15,0.19047619047619047,2,0.5,1000,138.1730090066831,0.0268740000001344,16384,90,720
15,0.19047619047619047,2,0.5,1400,137.04379512300574,0.02815110000005916,0,90,720
15,0.19047619047619047,2,0.5,600,99.71127447737618,0.02635410000016236,16384,86,688
15,0.19047619047619047,2,0.5,1000,100.06702457680937,0.029362800000171774,40960,86,688
15,0.19047619047619047,2,0.5,1400,117.12081190846501,0.03033059999984289,45056,86,688
15,0.19047619047619047,2,0.5,600,159.55751567827315,0.025464199999987613,0,94,752
15,0.19047619047619047,2,0.5,1000,159.56864500907926,0.02540739999994912,0,94,752
15,0.19047619047619047,2,0.5,1400,159.6896426271186,0.02889000000004671,0,94,752
15,0.19047619047619047,2,0.5,600,97.97479014179098,0.029310499999837702,0,82,656
15,0.19047619047619047,2,0.5,1000,98.12018047938699,0.02810999999996966,0,82,656
15,0.19047619047619047,2,0.5,1400,96.89062754943441,0.026461299999937182,0,82,656
15,0.19047619047619047,2,0.5,600,73.08599764657346,0.02868310000008023,0,82,656
15,0.19047619047619047,2,0.5,1000,68.91145979238111,0.03282810000018799,0,82,656
15,0.19047619047619047,2,0.5,1400,68.97475183090617,0.040461199999981545,0,82,656
15,0.19047619047619047,2,1.0,600,132.0864679963857,0.02823590000002696,0,90,720
15,0.19047619047619047,2,1.0,1000,122.38290913939262,0.02721520000000055,0,90,720
15,0.19047619047619047,2,1.0,1400,121.17772573594101,0.028959900000018024,0,90,720
15,0.19047619047619047,2,1.0,600,92.46712504420466,0.026919499999848995,0,86,688
15,0.19047619047619047,2,1.0,1000,93.15872130328097,0.029539499999827967,0,86,688
15,0.19047619047619047,2,1.0,1400,99.24719220922319,0.02697200000011435,0,86,688
15,0.19047619047619047,2,1.0,600,117.99450162116327,0.02574100000015278,0,94,752
15,0.19047619047619047,2,1.0,1000,117.95996208236478,0.025855399999954898,0,94,752
15,0.19047619047619047,2,1.0,1400,118.13560149752749,0.026237199999968652,0,94,752
15,0.19047619047619047,2,1.0,600,103.67316470974986,0.030865599999970073,0,82,656
15,0.19047619047619047,2,1.0,1000,103.69040011722431,0.03074390000006133,0,82,656
15,0.19047619047619047,2,1.0,1400,97.77898771127425,0.02831970000011097,0,82,656
15,0.19047619047619047,2,1.0,600,133.72200674488505,0.02653520000012577,0,82,656
15,0.19047619047619047,2,1.0,1000,128.64680062579075,0.02766620000011244,0,82,656
15,0.19047619047619047,2,1.0,1400,128.6935186405602,0.029988099999854967,0,82,656
15,0.19047619047619047,2,5.0,600,105.35412946558749,0.027131000000053973,0,90,720
15,0.19047619047619047,2,5.0,1000,101.29818216839413,0.026087299999971947,0,90,720
15,0.19047619047619047,2,5.0,1400,99.4856954806044,0.028590699999995195,0,90,720
15,0.19047619047619047,2,5.0,600,110.53363819991115,0.0273391000000629,0,86,688
15,0.19047619047619047,2,5.0,1000,110.85620099991039,0.02832499999999527,0,86,688
15,0.19047619047619047,2,5.0,1400,113.06664272662772,0.026168399999960457,4096,86,688
15,0.19047619047619047,2,5.0,600,124.4793087805171,0.02623489999996309,0,94,752
15,0.19047619047619047,2,5.0,1000,124.20249605217334,0.030509500000107437,0,94,752
15,0.19047619047619047,2,5.0,1400,124.26203259036924,0.02800670000010541,0,94,752
15,0.19047619047619047,2,5.0,600,79.91077442733786,0.028318500000068525,0,82,656
15,0.19047619047619047,2,5.0,1000,80.03157053748707,0.03343359999985296,0,82,656
15,0.19047619047619047,2,5.0,1400,77.0584994756757,0.027317600000060338,0,82,656
15,0.19047619047619047,2,5.0,600,93.63230367133161,0.027122799999915514,0,82,656
15,0.19047619047619047,2,5.0,1000,88.81553996990104,0.026997400000027483,0,82,656
15,0.19047619047619047,2,5.0,1400,88.88742938038725,0.02951090000010481,8192,82,656
15,0.13333333333333333,4,0.1,600,0.05272423499156034,0.027310299999953713,0,58,464
15,0.13333333333333333,4,0.1,1000,0.051146081652411385,0.026139499999999316,0,58,464
15,0.13333333333333333,4,0.1,1400,0.04970612360965417,0.028058899999905407,0,58,464
15,0.13333333333333333,4,0.1,600,0.019919141115939253,0.023834900000110792,16384,58,464
15,0.13333333333333333,4,0.1,1000,0.021820240058343432,0.024574400000119567,36864,58,464
15,0.13333333333333333,4,0.1,1400,0.016631552196676887,0.02400579999994079,0,58,464
15,0.13333333333333333,4,0.1,600,0.011353303361342137,0.023330199999918477,4096,58,464
15,0.13333333333333333,4,0.1,1000,0.008935744992820745,0.02868110000008528,40960,58,464
15,0.13333333333333333,4,0.1,1400,0.0081464868007097,0.027291900000136593,45056,58,464
15,0.13333333333333333,4,0.1,600,0.026598120397429818,0.024404500000173357,0,58,464
15,0.13333333333333333,4,0.1,1000,0.005414827564405636,0.024323400000184847,0,58,464
15,0.13333333333333333,4,0.1,1400,0.004058781759309316,0.02487050000013369,0,58,464
15,0.13333333333333333,4,0.1,600,0.05741067199372513,0.023209100000030958,0,58,464
15,0.13333333333333333,4,0.1,1000,0.023183194082753895,0.023944599999822458,0,58,464
15,0.13333333333333333,4,0.1,1400,0.02187770957325559,0.05143189999989772,0,58,464
15,0.13333333333333333,4,0.5,600,100.90626210360746,0.024173300000029485,0,58,464
15,0.13333333333333333,4,0.5,1000,100.86058305605563,0.024397200000066732,0,58,464
15,0.13333333333333333,4,0.5,1400,101.10631894392154,0.023165199999994,0,58,464
15,0.13333333333333333,4,0.5,600,58.089914762688636,0.026041599999871323,0,58,464
15,0.13333333333333333,4,0.5,1000,58.42469778498648,0.025380899999845496,0,58,464
15,0.13333333333333333,4,0.5,1400,55.75159772452304,0.02450530000010076,0,58,464
15,0.13333333333333333,4,0.5,600,110.03351823852537,0.02325939999991533,0,58,464
15,0.13333333333333333,4,0.5,1000,110.42847983142465,0.0247037999999975,0,58,464
15,0.13333333333333333,4,0.5,1400,110.57418305001687,0.02422460000002502,0,58,464
15,0.13333333333333333,4,0.5,600,84.59330180538694,0.02422049999995579,0,58,464
15,0.13333333333333333,4,0.5,1000,82.1620924286428,0.02353709999988496,0,58,464
15,0.13333333333333333,4,0.5,1400,82.41979396179966,0.024880899999971007,0,58,464
15,0.13333333333333333,4,0.5,600,65.59464282287469,0.024541100000078586,0,58,464
15,0.13333333333333333,4,0.5,1000,63.616742695537,0.02344319999997424,0,58,464
15,0.13333333333333333,4,0.5,1400,63.81783851499497,0.02824570000007043,0,58,464
15,0.13333333333333333,4,1.0,600,116.71576494337404,0.022946999999930995,0,58,464
15,0.13333333333333333,4,1.0,1000,116.90939872511537,0.02576890000000276,0,58,464
15,0.13333333333333333,4,1.0,1400,117.06118853221703,0.02554029999987506,0,58,464
15,0.13333333333333333,4,1.0,600,116.54777142156847,0.026871199999959572,0,58,464
15,0.13333333333333333,4,1.0,1000,116.97264923158325,0.023725799999965602,0,58,464
15,0.13333333333333333,4,1.0,1400,101.97358030346075,0.024745100000018283,0,58,464
15,0.13333333333333333,4,1.0,600,118.31338437357782,0.023873200000025463,0,58,464
15,0.13333333333333333,4,1.0,1000,118.6270708190793,0.02713050000011208,0,58,464
15,0.13333333333333333,4,1.0,1400,118.9444793906249,0.02382420000003549,0,58,464
15,0.13333333333333333,4,1.0,600,91.06443956765146,0.023528200000100696,4096,58,464
15,0.13333333333333333,4,1.0,1000,84.66694033969527,0.024408900000025824,0,58,464
15,0.13333333333333333,4,1.0,1400,85.18683334456836,0.025413700000171957,0,58,464
15,0.13333333333333333,4,1.0,600,124.32438513284819,0.023184599999922284,0,58,464
15,0.13333333333333333,4,1.0,1000,115.58288961588907,0.023824999999987995,0,58,464
15,0.13333333333333333,4,1.0,1400,115.3707199834099,0.023416699999870616,0,58,464
15,0.13333333333333333,4,5.0,600,110.82552022889334,0.024203200000101788,0,58,464
15,0.13333333333333333,4,5.0,1000,111.03203834350363,0.027835900000127367,0,58,464
15,0.13333333333333333,4,5.0,1400,111.34730366705412,0.02468470000007983,0,58,464
15,0.13333333333333333,4,5.0,600,70.93490230975253,0.028199999999969805,0,58,464
15,0.13333333333333333,4,5.0,1000,71.27448476775176,0.026125500000034663,0,58,464
15,0.13333333333333333,4,5.0,1400,69.44542066500038,0.02564950000009958,4096,58,464
15,0.13333333333333333,4,5.0,600,115.11714460898956,0.028284200000143755,0,58,464
15,0.13333333333333333,4,5.0,1000,115.52075208071192,0.0252863000000616,0,58,464
15,0.13333333333333333,4,5.0,1400,115.60267426384841,0.025287899999966612,0,58,464
15,0.13333333333333333,4,5.0,600,94.14108157793588,0.025086499999815715,0,58,464
15,0.13333333333333333,4,5.0,1000,89.15892772323359,0.026746000000002823,0,58,464
15,0.13333333333333333,4,5.0,1400,89.50458959575698,0.030129499999929976,0,58,464
15,0.13333333333333333,4,5.0,600,85.50530214144337,0.024080599999933838,0,58,464
15,0.13333333333333333,4,5.0,1000,80.44250808455804,0.024621499999966545,0,58,464
15,0.13333333333333333,4,5.0,1400,80.39914576709383,0.023943200000076104,0,58,464
15,0.13333333333333333,4,0.1,600,0.05272423499156034,0.024577600000156963,0,58,464
15,0.13333333333333333,4,0.1,1000,0.051146081652411385,0.024459900000010748,0,58,464
15,0.13333333333333333,4,0.1,1400,0.04970612360965417,0.025307399999974223,0,58,464
15,0.13333333333333333,4,0.1,600,0.019919141115939253,0.02383359999998902,0,58,464
15,0.13333333333333333,4,0.1,1000,0.021820240058343432,0.024080800000092495,0,58,464
15,0.13333333333333333,4,0.1,1400,0.016631552196676887,0.025018499999987398,0,58,464
15,0.13333333333333333,4,0.1,600,0.011353303361342137,0.02498350000018945,0,58,464
15,0.13333333333333333,4,0.1,1000,0.008935744992820745,0.024188399999957255,0,58,464
15,0.13333333333333333,4,0.1,1400,0.0081464868007097,0.023764699999901495,0,58,464
15,0.13333333333333333,4,0.1,600,0.026598120397429818,0.023687999999992826,0,58,464
15,0.13333333333333333,4,0.1,1000,0.005414827564405636,0.024197599999979502,0,58,464
15,0.13333333333333333,4,0.1,1400,0.004058781759309316,0.03271820000009029,0,58,464
15,0.13333333333333333,4,0.1,600,0.05741067199372513,0.02429419999998572,0,58,464
15,0.13333333333333333,4,0.1,1000,0.023183194082753895,0.024954299999990326,0,58,464
15,0.13333333333333333,4,0.1,1400,0.02187770957325559,0.02654050000001007,0,58,464
15,0.13333333333333333,4,0.5,600,100.90626210360746,0.029179699999986042,0,58,464
15,0.13333333333333333,4,0.5,1000,100.86058305605563,0.0246394999999211,0,58,464
15,0.13333333333333333,4,0.5,1400,101.10631894392154,0.023789300000089497,0,58,464
15,0.13333333333333333,4,0.5,600,58.089914762688636,0.02340330000015456,0,58,464
15,0.13333333333333333,4,0.5,1000,58.42469778498648,0.024634599999899365,4096,58,464
15,0.13333333333333333,4,0.5,1400,55.75159772452304,0.029485100000101738,0,58,464
15,0.13333333333333333,4,0.5,600,110.03351823852537,0.0304826999999932,0,58,464
15,0.13333333333333333,4,0.5,1000,110.42847983142465,0.023714899999959016,0,58,464
15,0.13333333333333333,4,0.5,1400,110.57418305001687,0.02496300000007068,0,58,464
15,0.13333333333333333,4,0.5,600,84.59330180538694,0.023975500000005923,0,58,464
15,0.13333333333333333,4,0.5,1000,82.1620924286428,0.027987899999970978,0,58,464
15,0.13333333333333333,4,0.5,1400,82.41979396179966,0.026083700000071985,0,58,464
15,0.13333333333333333,4,0.5,600,65.59464282287469,0.022663199999897188,0,58,464
15,0.13333333333333333,4,0.5,1000,63.616742695537,0.023449799999980314,0,58,464
15,0.13333333333333333,4,0.5,1400,63.81783851499497,0.024211599999944156,0,58,464
15,0.13333333333333333,4,1.0,600,116.71576494337404,0.022866199999953096,0,58,464
15,0.13333333333333333,4,1.0,1000,116.90939872511537,0.02320430000008855,0,58,464
15,0.13333333333333333,4,1.0,1400,117.06118853221703,0.02457700000013574,0,58,464
15,0.13333333333333333,4,1.0,600,116.54777142156847,0.02321069999993597,0,58,464
15,0.13333333333333333,4,1.0,1000,116.97264923158325,0.023885899999868343,0,58,464
15,0.13333333333333333,4,1.0,1400,101.97358030346075,0.02408629999990808,0,58,464
15,0.13333333333333333,4,1.0,600,118.31338437357782,0.02310289999991255,0,58,464
15,0.13333333333333333,4,1.0,1000,118.6270708190793,0.026010700000142606,0,58,464
15,0.13333333333333333,4,1.0,1400,118.9444793906249,0.02352599999994709,0,58,464
15,0.13333333333333333,4,1.0,600,91.06443956765146,0.02431029999979728,0,58,464
15,0.13333333333333333,4,1.0,1000,84.66694033969527,0.024377599999979793,4096,58,464
15,0.13333333333333333,4,1.0,1400,85.18683334456836,0.024097799999935887,0,58,464
15,0.13333333333333333,4,1.0,600,124.32438513284819,0.023484399999915695,0,58,464
15,0.13333333333333333,4,1.0,1000,115.58288961588907,0.022949800000105824,0,58,464
15,0.13333333333333333,4,1.0,1400,115.3707199834099,0.023353399999905378,4096,58,464
15,0.13333333333333333,4,5.0,600,110.82552022889334,0.023400100000117163,0,58,464
15,0.13333333333333333,4,5.0,1000,111.03203834350363,0.023139000000128362,0,58,464
15,0.13333333333333333,4,5.0,1400,111.34730366705412,0.023668799999995827,0,58,464
15,0.13333333333333333,4,5.0,600,70.93490230975253,0.02320940000004157,0,58,464
15,0.13333333333333333,4,5.0,1000,71.27448476775176,0.024704299999939394,0,58,464
15,0.13333333333333333,4,5.0,1400,69.44542066500038,0.024960400000054506,0,58,464
15,0.13333333333333333,4,5.0,600,115.11714460898956,0.02283439999996517,0,58,464
15,0.13333333333333333,4,5.0,1000,115.52075208071192,0.02380940000011833,0,58,464
15,0.13333333333333333,4,5.0,1400,115.60267426384841,0.023121899999978268,0,58,464
15,0.13333333333333333,4,5.0,600,94.14108157793588,0.02463979999993171,0,58,464
15,0.13333333333333333,4,5.0,1000,89.15892772323359,0.025627700000086406,0,58,464
15,0.13333333333333333,4,5.0,1400,89.50458959575698,0.023912099999961356,0,58,464
15,0.13333333333333333,4,5.0,600,85.50530214144337,0.023559699999850636,0,58,464
15,0.13333333333333333,4,5.0,1000,80.44250808455804,0.023453099999869664,0,58,464
15,0.13333333333333333,4,5.0,1400,80.39914576709383,0.024675000000115688,0,58,464
15,0.14285714285714285,4,0.1,600,6.647567085370431,0.023794500000121843,0,62,496
15,0.14285714285714285,4,0.1,1000,6.464885589394522,0.024335800000017116,0,62,496
15,0.14285714285714285,4,0.1,1400,6.795860590096444,0.024763899999925343,0,62,496
15,0.14285714285714285,4,0.1,600,61.68686058596193,0.02400279999983468,0,62,496
15,0.14285714285714285,4,0.1,1000,61.75842649004552,0.024533700000120007,0,62,496
15,0.14285714285714285,4,0.1,1400,61.73287193782556,0.02427480000005744,0,62,496
15,0.14285714285714285,4,0.1,600,9.288566029764613,0.02414639999983592,0,62,496
15,0.14285714285714285,4,0.1,1000,9.394434579263333,0.02538579999986723,0,62,496
15,0.14285714285714285,4,0.1,1400,9.730365272825843,0.023468599999887374,0,62,496
15,0.14285714285714285,4,0.1,600,85.03876521077656,0.027758800000128758,0,62,496
15,0.14285714285714285,4,0.1,1000,85.03931445750061,0.025288499999987835,0,62,496
15,0.14285714285714285,4,0.1,1400,85.04130894824124,0.024914699999953882,0,62,496
15,0.14285714285714285,4,0.1,600,17.870103074440514,0.026860999999826163,0,62,496
15,0.14285714285714285,4,0.1,1000,18.276829583452468,0.0232731999999487,4096,62,496
15,0.14285714285714285,4,0.1,1400,18.52461156597873,0.023289199999908305,0,62,496
15,0.14285714285714285,4,0.5,600,94.28995231959057,0.02383389999999963,0,62,496
15,0.14285714285714285,4,0.5,1000,94.19119808618217,0.02508979999993244,0,62,496
15,0.14285714285714285,4,0.5,1400,94.39777052464042,0.02777539999988221,0,62,496
15,0.14285714285714285,4,0.5,600,74.62121227887403,0.023904700000002777,0,62,496
15,0.14285714285714285,4,0.5,1000,74.92117888874691,0.02477639999983694,0,62,496
15,0.14285714285714285,4,0.5,1400,72.98629507366,0.02471830000013142,0,62,496
15,0.14285714285714285,4,0.5,600,127.48035600850868,0.023593800000071496,0,62,496
15,0.14285714285714285,4,0.5,1000,127.87905761783342,0.026207300000123723,0,62,496
15,0.14285714285714285,4,0.5,1400,128.03006752606115,0.026374100000111866,4096,62,496
15,0.14285714285714285,4,0.5,600,112.84509434185026,0.024538299999903757,0,62,496
15,0.14285714285714285,4,0.5,1000,110.55023716494003,0.024444799999855604,0,62,496
15,0.14285714285714285,4,0.5,1400,110.89841109003106,0.02678790000004483,0,62,496
15,0.14285714285714285,4,0.5,600,77.46671058113915,0.023528100000021368,0,62,496
15,0.14285714285714285,4,0.5,1000,75.45087687569139,0.027054300000145304,0,62,496
15,0.14285714285714285,4,0.5,1400,75.64273086802955,0.02540410000005977,0,62,496
15,0.14285714285714285,4,1.0,600,131.94269073026925,0.025648499999988417,4096,62,496
15,0.14285714285714285,4,1.0,1000,132.02399447514057,0.025876700000026176,0,62,496
15,0.14285714285714285,4,1.0,1400,132.24316467237963,0.024959500000022672,32768,62,496
15,0.14285714285714285,4,1.0,600,99.09669682560614,0.024521900000081587,0,62,496
15,0.14285714285714285,4,1.0,1000,99.31122529198821,0.026016399999889472,0,62,496
15,0.14285714285714285,4,1.0,1400,87.71145202989794,0.025854900000013004,0,62,496
15,0.14285714285714285,4,1.0,600,124.47113838488902,0.024181700000099227,0,62,496
15,0.14285714285714285,4,1.0,1000,124.81678866199685,0.02447019999999611,0,62,496
15,0.14285714285714285,4,1.0,1400,125.24556271133515,0.025128300000005765,0,62,496
15,0.14285714285714285,4,1.0,600,110.80891510742137,0.025031299999909606,0,62,496
15,0.14285714285714285,4,1.0,1000,104.32010739553995,0.027451700000028723,0,62,496
15,0.14285714285714285,4,1.0,1400,104.73783814319734,0.024171900000055757,0,62,496
15,0.14285714285714285,4,1.0,600,123.50848683682378,0.025331800000003568,0,62,496
15,0.14285714285714285,4,1.0,1000,114.67271593222608,0.02979009999990012,0,62,496
15,0.14285714285714285,4,1.0,1400,114.48467450049161,0.02595789999986664,0,62,496
15,0.14285714285714285,4,5.0,600,120.58412198346271,0.02587390000007872,0,62,496
15,0.14285714285714285,4,5.0,1000,120.84774181522722,0.024871200000006866,0,62,496
15,0.14285714285714285,4,5.0,1400,121.19739791580692,0.02397900000005393,0,62,496
15,0.14285714285714285,4,5.0,600,79.74137475950913,0.02395229999979165,0,62,496
15,0.14285714285714285,4,5.0,1000,80.02485209068216,0.026982500000030996,0,62,496
15,0.14285714285714285,4,5.0,1400,73.90743973993372,0.026395000000093205,0,62,496
15,0.14285714285714285,4,5.0,600,121.58256259280252,0.023502700000108234,0,62,496
15,0.14285714285714285,4,5.0,1000,121.99251257827473,0.02603229999999712,0,62,496
15,0.14285714285714285,4,5.0,1400,122.07985234741734,0.025461500000119486,0,62,496
15,0.14285714285714285,4,5.0,600,94.0983619572442,0.02579990000003818,0,62,496
15,0.14285714285714285,4,5.0,1000,89.14640509455616,0.025543099999822516,0,62,496
15,0.14285714285714285,4,5.0,1400,89.4983842269758,0.025224900000011985,0,62,496
15,0.14285714285714285,4,5.0,600,103.10579268911329,0.024799600000051214,0,62,496
15,0.14285714285714285,4,5.0,1000,98.1104335205492,0.02456779999988612,0,62,496
15,0.14285714285714285,4,5.0,1400,98.10507232008449,0.024300399999901856,0,62,496
15,0.19047619047619047,4,0.1,600,50.022552426859,0.025544500000023618,0,94,752
15,0.19047619047619047,4,0.1,1000,49.994115278049975,0.026859399999921152,0,94,752
15,0.19047619047619047,4,0.1,1400,50.123036148018016,0.026809099999809405,0,94,752
15,0.19047619047619047,4,0.1,600,77.15383647075816,0.027316599999949176,0,86,688
15,0.19047619047619047,4,0.1,1000,78.18535000982206,0.028350499999987733,0,86,688
15,0.19047619047619047,4,0.1,1400,77.54856182728058,0.02844679999998334,0,86,688
15,0.19047619047619047,4,0.1,600,65.4631113676966,0.026040700000066863,0,102,816
15,0.19047619047619047,4,0.1,1000,65.46091814102462,0.027080099999921003,0,102,816
15,0.19047619047619047,4,0.1,1400,65.46069723413353,0.027169099999809987,0,102,816
15,0.19047619047619047,4,0.1,600,45.677073251263515,0.028685700000096404,0,86,688
15,0.19047619047619047,4,0.1,1000,45.500721278446036,0.02540129999988494,0,86,688
15,0.19047619047619047,4,0.1,1400,46.157959858795934,0.027817199999844888,4096,86,688
15,0.19047619047619047,4,0.1,600,69.95855456310774,0.02598519999992277,0,86,688
15,0.19047619047619047,4,0.1,1000,69.86452758606173,0.02540980000003401,0,86,688
15,0.19047619047619047,4,0.1,1400,69.67996412530397,0.026120100000071034,0,86,688
15,0.19047619047619047,4,0.5,600,77.34436355078753,0.025108099999897604,12288,94,752
15,0.19047619047619047,4,0.5,1000,74.46151979157759,0.02579040000000532,16384,94,752
15,0.19047619047619047,4,0.5,1400,74.70892965726453,0.025694700000030934,4096,94,752
15,0.19047619047619047,4,0.5,600,86.53213102816076,0.026494599999978163,16384,86,688
15,0.19047619047619047,4,0.5,1000,86.7606197385183,0.028186900000036985,45056,86,688
15,0.19047619047619047,4,0.5,1400,79.26186845135673,0.029339100000015605,53248,86,688
15,0.19047619047619047,4,0.5,600,102.98041408866597,0.02563759999998183,0,102,816
15,0.19047619047619047,4,0.5,1000,103.28768510089563,0.025108399999908215,0,102,816
15,0.19047619047619047,4,0.5,1400,103.1745430145063,0.025581899999906454,0,102,816
15,0.19047619047619047,4,0.5,600,70.47672824350356,0.02925639999989471,0,86,688
15,0.19047619047619047,4,0.5,1000,69.41831051648322,0.025563200000078723,0,86,688
15,0.19047619047619047,4,0.5,1400,69.90949810765277,0.02614539999990484,0,86,688
15,0.19047619047619047,4,0.5,600,110.75512209502813,0.025919200000089404,0,86,688
15,0.19047619047619047,4,0.5,1000,108.70818801308468,0.025895600000012564,0,86,688
15,0.19047619047619047,4,0.5,1400,108.94622023465861,0.025484600000027058,0,86,688
15,0.19047619047619047,4,1.0,600,119.18472581414811,0.02542249999987689,0,94,752
15,0.19047619047619047,4,1.0,1000,119.32645572949562,0.02521789999991597,0,94,752
15,0.19047619047619047,4,1.0,1400,119.57405316294702,0.032446100000015576,0,94,752
15,0.19047619047619047,4,1.0,600,79.79901369558624,0.02904609999995955,0,86,688
15,0.19047619047619047,4,1.0,1000,79.71977821277412,0.02705180000020846,0,86,688
15,0.19047619047619047,4,1.0,1400,79.50311621130827,0.027646900000036112,0,86,688
15,0.19047619047619047,4,1.0,600,110.89084826411778,0.025666700000101628,0,102,816
15,0.19047619047619047,4,1.0,1000,111.23645555474106,0.02858509999987291,0,102,816
15,0.19047619047619047,4,1.0,1400,111.67581576971982,0.02604719999999361,0,102,816
15,0.19047619047619047,4,1.0,600,102.31472979780824,0.033258799999885014,0,86,688
15,0.19047619047619047,4,1.0,1000,100.38779877918265,0.028804700000137018,0,86,688
15,0.19047619047619047,4,1.0,1400,100.85026565252392,0.02641540000013265,0,86,688
15,0.19047619047619047,4,1.0,600,117.78619211756855,0.02783950000002733,0,86,688
15,0.19047619047619047,4,1.0,1000,109.17512960763406,0.025813799999923503,0,86,688
15,0.19047619047619047,4,1.0,1400,109.18915775004679,0.028363799999851835,0,86,688
15,0.19047619047619047,4,5.0,600,104.17074189434888,0.025872299999946335,0,94,752
15,0.19047619047619047,4,5.0,1000,103.0756106570808,0.02645030000007864,0,94,752
15,0.19047619047619047,4,5.0,1400,103.33923031578588,0.026279500000100597,0,94,752
15,0.19047619047619047,4,5.0,600,77.01606218377944,0.025578600000017104,0,86,688
15,0.19047619047619047,4,5.0,1000,77.34117106221717,0.03283750000014152,0,86,688
15,0.19047619047619047,4,5.0,1400,75.39886932359845,0.0293832999998358,0,86,688
15,0.19047619047619047,4,5.0,600,106.18278929234441,0.02623870000002171,0,102,816
15,0.19047619047619047,4,5.0,1000,106.5481005443972,0.0289976999999908,0,102,816
15,0.19047619047619047,4,5.0,1400,106.52594618204915,0.030050600000095073,0,102,816
15,0.19047619047619047,4,5.0,600,87.68203882986028,0.028966000000082204,0,86,688
15,0.19047619047619047,4,5.0,1000,84.62131622186914,0.029782600000089587,0,86,688
15,0.19047619047619047,4,5.0,1400,85.01377420600667,0.028366499999947337,0,86,688
15,0.19047619047619047,4,5.0,600,86.20733305047906,0.028667099999893253,0,86,688
15,0.19047619047619047,4,5.0,1000,81.10694624247891,0.026229099999909522,0,86,688
15,0.19047619047619047,4,5.0,1400,81.04654205754572,0.0287445999999818,12288,86,688
15,0.29523809523809524,4,0.1,600,98.25732691316192,0.02881569999999556,0,198,1584
15,0.29523809523809524,4,0.1,1000,93.4558180927853,0.03015940000000228,0,198,1584
15,0.29523809523809524,4,0.1,1400,93.40538927228972,0.034885900000062975,36864,198,1584
15,0.29523809523809524,4,0.1,600,53.33623439573928,0.030440799999951196,4096,198,1584
15,0.29523809523809524,4,0.1,1000,53.39199373561594,0.03139409999994314,0,198,1584
15,0.29523809523809524,4,0.1,1400,50.48393511635794,0.031130599999869446,36864,198,1584
15,0.29523809523809524,4,0.1,600,79.89094880226655,0.03058680000003733,0,186,1488
15,0.29523809523809524,4,0.1,1000,79.913790933991,0.029784000000063315,0,186,1488
15,0.29523809523809524,4,0.1,1400,79.9826305737549,0.03059979999989082,0,186,1488
15,0.29523809523809524,4,0.1,600,78.53095547183185,0.03192269999999553,0,186,1488
15,0.29523809523809524,4,0.1,1000,79.03040184900709,0.03179190000014387,0,186,1488
15,0.29523809523809524,4,0.1,1400,79.65818958080956,0.030183399999941685,0,186,1488
15,0.29523809523809524,4,0.1,600,93.370019035477,0.030139199999894117,0,182,1456
15,0.29523809523809524,4,0.1,1000,93.60216666543388,0.03091349999999693,0,182,1456
15,0.29523809523809524,4,0.1,1400,93.32673108751169,0.031603799999857074,0,182,1456
15,0.29523809523809524,4,0.5,600,82.68623896657991,0.030325299999958588,0,198,1584
15,0.29523809523809524,4,0.5,1000,82.16035755014306,0.02926930000012362,0,198,1584
15,0.29523809523809524,4,0.5,1400,82.14390746851528,0.03128459999993538,0,198,1584
15,0.29523809523809524,4,0.5,600,67.3866924068833,0.029310099999975137,0,198,1584
15,0.29523809523809524,4,0.5,1000,68.0049865605474,0.030323100000032355,0,198,1584
15,0.29523809523809524,4,0.5,1400,62.33543472902825,0.03135789999987537,0,198,1584
15,0.29523809523809524,4,0.5,600,83.74146017453944,0.029787999999825843,0,186,1488
15,0.29523809523809524,4,0.5,1000,83.95725080172396,0.033037700000022596,0,186,1488
15,0.29523809523809524,4,0.5,1400,84.10534749037654,0.030068699999901582,0,186,1488
15,0.29523809523809524,4,0.5,600,72.22667966900386,0.031455699999924036,0,186,1488
15,0.29523809523809524,4,0.5,1000,64.03996177576772,0.03241210000010142,0,186,1488
15,0.29523809523809524,4,0.5,1400,64.42315914939759,0.030212599999913436,0,186,1488
15,0.29523809523809524,4,0.5,600,80.40587972649656,0.03455089999988559,0,182,1456
15,0.29523809523809524,4,0.5,1000,78.34478616238194,0.033265099999880476,0,182,1456
15,0.29523809523809524,4,0.5,1400,78.51168361654925,0.03210239999998521,0,182,1456
15,0.29523809523809524,4,1.0,600,98.13876130197987,0.03205890000003819,0,198,1584
15,0.29523809523809524,4,1.0,1000,98.24573651159886,0.03182780000020102,0,198,1584
15,0.29523809523809524,4,1.0,1400,98.48804000690517,0.03493820000016967,4096,198,1584
15,0.29523809523809524,4,1.0,600,98.29345271964549,0.03222640000012689,0,198,1584
15,0.29523809523809524,4,1.0,1000,100.06654181885138,0.0313155999999708,0,198,1584
15,0.29523809523809524,4,1.0,1400,93.8505965002106,0.03162859999997636,4096,198,1584
