estimator,hidden_dims,activation,dag_idx,n_nodes,in_degree,alpha,sample_size,n_fit,density,kl,kl_se,fit_time_s,fit_rss_delta_bytes,stored_params,free_params,memory_bytes,memory_bytes_native,stop_epoch_mean,frac_at_ceiling
nn_32_relu,[32],ReLU,3,15,8,0.5,1000,800,0.8,0.4826387910673709,0.012045302896378,13.756839300000138,-3047424,6878,6878,55024,27512,137.8,0.1333333333333333
mle,,,3,15,8,0.5,1400,1120,0.8,2.139741554543034,0.0646831575791498,0.0556921000006696,16384,4094,2047,32752,32752,,
nn_linear,[],linear,3,15,8,0.5,1400,1120,0.8,1.8121295364169645,0.0148633758650725,11.151358200000686,602112,368,368,2944,1472,118.93333333333334,0.2666666666666666
nn_32_relu,[32],ReLU,3,15,8,0.5,1400,1120,0.8,0.3305093633226517,0.0091271005556254,18.80639109999902,-2277376,6878,6878,55024,27512,136.93333333333334,0.2
mle,,,4,15,8,0.5,600,480,0.8,8.48180802887729,0.1058300697341136,0.0626539000004413,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,0.5,600,480,0.8,2.6305799964480783,0.0128571706739276,5.415825300000506,-864256,368,368,2944,1472,127.06666666666666,0.2
nn_32_relu,[32],ReLU,4,15,8,0.5,600,480,0.8,1.094574837967028,0.0110970614154694,6.838653000000704,-3117056,6878,6878,55024,27512,109.2,0.0666666666666666
mle,,,4,15,8,0.5,1000,800,0.8,6.108871038634899,0.0862183451766826,0.0645457999999052,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,0.5,1000,800,0.8,2.5966397937542576,0.0125425855679996,7.640860500001509,524288,368,368,2944,1472,108.06666666666666,0.0666666666666666
nn_32_relu,[32],ReLU,4,15,8,0.5,1000,800,0.8,0.7814869117790664,0.0113525692372779,13.994634200000291,-2990080,6878,6878,55024,27512,141.53333333333333,0.3333333333333333
mle,,,4,15,8,0.5,1400,1120,0.8,5.0249105391633,0.0782544739836937,0.0561949000002641,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,0.5,1400,1120,0.8,2.5799402806536054,0.0138534533921962,11.367916699999114,552960,368,368,2944,1472,119.53333333333332,0.1333333333333333
nn_32_relu,[32],ReLU,4,15,8,0.5,1400,1120,0.8,0.7129580116039222,0.0120213559317404,17.70110999999997,-2064384,6878,6878,55024,27512,130.6,0.4
mle,,,5,15,8,0.5,600,480,0.8,3.611735195380284,0.0803333581396998,0.0577004999995551,0,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,0.5,600,480,0.8,1.5368618438254615,0.0139496749753439,6.948468799999318,-917504,368,368,2944,1472,162.0,0.5333333333333333
nn_32_relu,[32],ReLU,5,15,8,0.5,600,480,0.8,0.5715856867604334,0.0135041761521318,7.445585200001005,-2629632,6878,6878,55024,27512,118.73333333333332,0.0666666666666666
mle,,,5,15,8,0.5,1000,800,0.8,2.7604984728031616,0.0727593832238359,0.0561911000004329,0,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,0.5,1000,800,0.8,1.3299859523108952,0.0147061443907298,9.87229970000044,376832,368,368,2944,1472,143.66666666666666,0.4666666666666667
nn_32_relu,[32],ReLU,5,15,8,0.5,1000,800,0.8,0.4638924563893613,0.012518299230124,9.747889700000089,-2842624,6878,6878,55024,27512,98.46666666666668,0.0666666666666666
mle,,,5,15,8,0.5,1400,1120,0.8,2.277462087714033,0.0648950209926735,0.0584662000001117,0,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,0.5,1400,1120,0.8,1.3569711390617842,0.0145557456597025,13.251240999999936,749568,368,368,2944,1472,140.13333333333333,0.5333333333333333
nn_32_relu,[32],ReLU,5,15,8,0.5,1400,1120,0.8,0.3427715653519193,0.011048985392462,17.042031599999973,-1871872,6878,6878,55024,27512,125.26666666666668,0.1333333333333333
mle,,,1,15,8,1.0,600,480,0.8,13.23117237568687,0.1470274841634326,0.0764318000001367,0,4094,2047,32752,32752,,
nn_linear,[],linear,1,15,8,1.0,600,480,0.8,1.876082111341394,0.0087757313702114,5.067945799999507,-802816,368,368,2944,1472,116.46666666666668,0.2
nn_32_relu,[32],ReLU,1,15,8,1.0,600,480,0.8,1.096181808599802,0.0106349348107152,7.930849700000181,-3215360,6878,6878,55024,27512,129.66666666666666,0.1333333333333333
mle,,,1,15,8,1.0,1000,800,0.8,9.65855853690131,0.1281267702382227,0.0553012000000308,0,4094,2047,32752,32752,,
nn_linear,[],linear,1,15,8,1.0,1000,800,0.8,1.8642222543917812,0.0092044802591471,8.007232199999635,524288,368,368,2944,1472,116.8,0.2666666666666666
nn_32_relu,[32],ReLU,1,15,8,1.0,1000,800,0.8,0.7581679358876646,0.0075309114390506,12.868599299999914,-2834432,6878,6878,55024,27512,129.46666666666667,0.2
mle,,,1,15,8,1.0,1400,1120,0.8,7.442795189073353,0.1175928446730073,0.053500799998801,0,4094,2047,32752,32752,,
nn_linear,[],linear,1,15,8,1.0,1400,1120,0.8,1.805069817196276,0.0091191954654389,9.628768200000197,598016,368,368,2944,1472,102.46666666666668,0.0666666666666666
nn_32_relu,[32],ReLU,1,15,8,1.0,1400,1120,0.8,0.6276522708190104,0.0079662697152685,19.729858499998954,-1904640,6878,6878,55024,27512,145.0,0.3333333333333333
mle,,,2,15,8,1.0,600,480,0.8,7.546294387991446,0.1316661327717807,0.0663516000004165,0,4094,2047,32752,32752,,
nn_linear,[],linear,2,15,8,1.0,600,480,0.8,1.4103200631309196,0.0073350317666683,5.533304399999906,-745472,368,368,2944,1472,128.73333333333332,0.2
nn_32_relu,[32],ReLU,2,15,8,1.0,600,480,0.8,0.6925079134284351,0.0088962418289863,5.098568400000659,-2547712,6878,6878,55024,27512,82.26666666666667,0.0
mle,,,2,15,8,1.0,1000,800,0.8,5.06575116896824,0.1102011608281777,0.0522572999998374,0,4094,2047,32752,32752,,
nn_linear,[],linear,2,15,8,1.0,1000,800,0.8,1.2972688869533526,0.0080807764597521,7.2067748999998,606208,368,368,2944,1472,105.93333333333334,0.0666666666666666
nn_32_relu,[32],ReLU,2,15,8,1.0,1000,800,0.8,0.5522333326589632,0.0088195096802378,9.292827600000235,-2441216,6878,6878,55024,27512,93.93333333333334,0.0
mle,,,2,15,8,1.0,1400,1120,0.8,3.834652182819713,0.0997984119524891,0.0552688999996462,0,4094,2047,32752,32752,,
nn_linear,[],linear,2,15,8,1.0,1400,1120,0.8,1.25199834633925,0.0078058598436055,10.818877200001223,569344,368,368,2944,1472,115.13333333333334,0.0666666666666666
nn_32_relu,[32],ReLU,2,15,8,1.0,1400,1120,0.8,0.3820880731523657,0.0071986618654018,14.363104300000488,-2326528,6878,6878,55024,27512,105.73333333333332,0.1333333333333333
mle,,,3,15,8,1.0,600,480,0.8,10.62200222304712,0.147090440679781,0.055241100000785,0,4094,2047,32752,32752,,
nn_linear,[],linear,3,15,8,1.0,600,480,0.8,1.6947542931748478,0.008654229591741,6.562595699999292,-745472,368,368,2944,1472,152.93333333333334,0.3333333333333333
nn_32_relu,[32],ReLU,3,15,8,1.0,600,480,0.8,0.856327994974712,0.0081989300548193,6.758459700000458,-2658304,6878,6878,55024,27512,108.13333333333334,0.1333333333333333
mle,,,3,15,8,1.0,1000,800,0.8,8.207696139471132,0.1317106544949741,0.055497600000308,0,4094,2047,32752,32752,,
nn_linear,[],linear,3,15,8,1.0,1000,800,0.8,1.6905104647125213,0.0084997269439516,7.1346121999995376,466944,368,368,2944,1472,105.06666666666666,0.2666666666666666
nn_32_relu,[32],ReLU,3,15,8,1.0,1000,800,0.8,0.7070123243134915,0.0080452844234403,11.625153099999809,-2797568,6878,6878,55024,27512,117.4,0.0666666666666666
mle,,,3,15,8,1.0,1400,1120,0.8,6.205358207810579,0.1144518666405897,0.060163599999214,0,4094,2047,32752,32752,,
nn_linear,[],linear,3,15,8,1.0,1400,1120,0.8,1.6245971542165896,0.0091164000203122,13.302456299999903,606208,368,368,2944,1472,140.86666666666667,0.3333333333333333
nn_32_relu,[32],ReLU,3,15,8,1.0,1400,1120,0.8,0.534109254448227,0.0073808376013385,21.37921970000025,-1921024,6878,6878,55024,27512,156.46666666666667,0.6
mle,,,4,15,8,1.0,600,480,0.8,13.646831895020185,0.148896996437576,0.0561849000005167,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,1.0,600,480,0.8,1.873523330143138,0.006882811074453,4.609477500000139,-995328,368,368,2944,1472,106.33333333333331,0.2
nn_32_relu,[32],ReLU,4,15,8,1.0,600,480,0.8,1.1269640030693855,0.0084885489625075,6.564223600000332,-3010560,6878,6878,55024,27512,105.4,0.0
mle,,,4,15,8,1.0,1000,800,0.8,10.339042469659496,0.1297702338379513,0.0538646000004519,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,1.0,1000,800,0.8,1.8164342185833036,0.0067637088045804,6.411291599999458,507904,368,368,2944,1472,94.2,0.1333333333333333
nn_32_relu,[32],ReLU,4,15,8,1.0,1000,800,0.8,0.7737957469076838,0.0072624703002167,13.843221900000572,-3166208,6878,6878,55024,27512,138.4,0.3333333333333333
mle,,,4,15,8,1.0,1400,1120,0.8,8.512943495157634,0.1218905108044395,0.0513708999988011,0,4094,2047,32752,32752,,
nn_linear,[],linear,4,15,8,1.0,1400,1120,0.8,1.7967480434315286,0.0066406955820899,8.269952900000135,258048,368,368,2944,1472,87.13333333333334,0.0666666666666666
nn_32_relu,[32],ReLU,4,15,8,1.0,1400,1120,0.8,0.7167914380559884,0.0078688592085569,16.291260500000135,-2281472,6878,6878,55024,27512,119.66666666666669,0.2
mle,,,5,15,8,1.0,600,480,0.8,13.689277011571257,0.1644725505012772,0.0649861999991117,0,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,1.0,600,480,0.8,1.718642392598855,0.0084498264368614,4.961613000001307,-851968,368,368,2944,1472,113.86666666666666,0.1333333333333333
nn_32_relu,[32],ReLU,5,15,8,1.0,600,480,0.8,1.0522350288753493,0.0098203477843323,6.167424600000231,-2478080,6878,6878,55024,27512,101.13333333333334,0.0666666666666666
mle,,,5,15,8,1.0,1000,800,0.8,9.687950828187669,0.1361078694406771,0.0556677999993553,0,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,1.0,1000,800,0.8,1.632479916420023,0.0087365936789251,7.1952292999994825,462848,368,368,2944,1472,105.06666666666666,0.1333333333333333
nn_32_relu,[32],ReLU,5,15,8,1.0,1000,800,0.8,0.7747812992043759,0.0086282129754838,11.193509799999449,-2797568,6878,6878,55024,27512,113.53333333333332,0.2
mle,,,5,15,8,1.0,1400,1120,0.8,6.864544585660439,0.1137839259263434,0.0594326000009459,-4096,4094,2047,32752,32752,,
nn_linear,[],linear,5,15,8,1.0,1400,1120,0.8,1.6241777584820856,0.0086477017448155,9.196973599999184,675840,368,368,2944,1472,96.8,0.0666666666666666
nn_32_relu,[32],ReLU,5,15,8,1.0,1400,1120,0.8,0.619791516921731,0.0069970433358192,15.714919199999713,-1728512,6878,6878,55024,27512,115.4,0.1333333333333333
mle,,,1,15,10,0.1,600,480,0.9047619047619048,0.3598110366383281,0.0160339671889021,0.0917817999998078,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.1,600,480,0.9047619047619048,0.7189433304397808,0.0129204673460614,8.064767800000482,-155648,412,412,3296,1648,183.4,0.8
nn_32_relu,[32],ReLU,1,15,10,0.1,600,480,0.9047619047619048,0.2113238685232947,0.0162392808542407,9.609929000000191,110592,7582,7582,60656,30328,154.46666666666667,0.4666666666666667
mle,,,1,15,10,0.1,1000,800,0.9047619047619048,0.2586578063575545,0.0087548982832142,0.0941631999994569,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.1,1000,800,0.9047619047619048,0.3894261381377382,0.0140160067420763,13.36876409999968,585728,412,412,3296,1648,192.7333333333333,0.9333333333333332
nn_32_relu,[32],ReLU,1,15,10,0.1,1000,800,0.9047619047619048,0.160174363241551,0.0132367818436463,13.093515300000943,-3522560,7582,7582,60656,30328,128.33333333333334,0.2666666666666666
mle,,,1,15,10,0.1,1400,1120,0.9047619047619048,0.1941984790769244,0.0132609791071504,0.0961404000008769,-4096,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.1,1400,1120,0.9047619047619048,0.2704298789792231,0.0101954405681858,17.092145900000105,524288,412,412,3296,1648,182.06666666666663,0.8
nn_32_relu,[32],ReLU,1,15,10,0.1,1400,1120,0.9047619047619048,0.0898561733364971,0.0083114617753505,20.637193900000057,-3301376,7582,7582,60656,30328,147.6,0.2666666666666666
mle,,,2,15,10,0.1,600,480,0.9047619047619048,0.7136151837261429,0.0277525608791168,0.0902291000002151,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.1,600,480,0.9047619047619048,0.8630949231921904,0.015577132922093,8.158408399998734,-6000640,412,412,3296,1648,188.4,0.9333333333333332
nn_32_relu,[32],ReLU,2,15,10,0.1,600,480,0.9047619047619048,0.2602858513603232,0.01347674464289,9.100589800000307,143360,7582,7582,60656,30328,144.86666666666667,0.4666666666666667
mle,,,2,15,10,0.1,1000,800,0.9047619047619048,0.3746149701362998,0.0196903414226892,0.0866894999999203,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.1,1000,800,0.9047619047619048,0.6232615595144884,0.0143303533161479,13.245770999999875,471040,412,412,3296,1648,194.26666666666668,0.9333333333333332
nn_32_relu,[32],ReLU,2,15,10,0.1,1000,800,0.9047619047619048,0.1931103772216313,0.0108385822829498,11.59082479999961,-4001792,7582,7582,60656,30328,117.06666666666666,0.0666666666666666
mle,,,2,15,10,0.1,1400,1120,0.9047619047619048,0.4027186922512443,0.0239758370430278,0.093833100001575,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.1,1400,1120,0.9047619047619048,0.5101290456453434,0.0144557938612802,16.962987899998552,405504,412,412,3296,1648,179.66666666666666,0.6666666666666666
nn_32_relu,[32],ReLU,2,15,10,0.1,1400,1120,0.9047619047619048,0.2218229016914584,0.0124272776567336,13.998615799999245,-2859008,7582,7582,60656,30328,101.13333333333334,0.0666666666666666
mle,,,3,15,10,0.1,600,480,0.9047619047619048,0.6316435503770176,0.0232155521930976,0.0995055999992473,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.1,600,480,0.9047619047619048,1.6028324661643587,0.0194817949429196,8.872961699998996,-6004736,412,412,3296,1648,196.33333333333331,0.9333333333333332
nn_32_relu,[32],ReLU,3,15,10,0.1,600,480,0.9047619047619048,0.284639647492734,0.011860366831141,9.477827999999135,-2723840,7582,7582,60656,30328,146.93333333333334,0.2
mle,,,3,15,10,0.1,1000,800,0.9047619047619048,0.5528154931770763,0.0246676263010343,0.0956196999995881,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.1,1000,800,0.9047619047619048,1.1180021593595342,0.019382296944581,14.39679729999989,348160,412,412,3296,1648,189.53333333333333,0.9333333333333332
nn_32_relu,[32],ReLU,3,15,10,0.1,1000,800,0.9047619047619048,0.1760918284742735,0.0102024445038093,13.692374699998254,-3837952,7582,7582,60656,30328,137.46666666666667,0.1333333333333333
mle,,,3,15,10,0.1,1400,1120,0.9047619047619048,0.4521603323513141,0.0228925540936478,0.0907719999995606,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.1,1400,1120,0.9047619047619048,0.9464899716305007,0.0205431948246299,18.858006400001614,548864,412,412,3296,1648,200.0,1.0
nn_32_relu,[32],ReLU,3,15,10,0.1,1400,1120,0.9047619047619048,0.1576351313995236,0.0099769100127531,19.874006300000477,-2813952,7582,7582,60656,30328,144.4,0.1333333333333333
mle,,,4,15,10,0.1,600,480,0.9047619047619048,1.4612268572060003,0.0455471162646922,0.0908134999990579,4096,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.1,600,480,0.9047619047619048,1.627445068146299,0.0231746972874621,8.306345200000578,-6057984,412,412,3296,1648,191.53333333333333,0.8666666666666667
nn_32_relu,[32],ReLU,4,15,10,0.1,600,480,0.9047619047619048,0.4746001324429935,0.0168866102794511,9.275604399999793,225280,7582,7582,60656,30328,148.6,0.3333333333333333
mle,,,4,15,10,0.1,1000,800,0.9047619047619048,0.7606963806720191,0.0275878602168124,0.0908780999998271,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.1,1000,800,0.9047619047619048,1.3431741431374995,0.0234797607228623,12.580557399998725,348160,412,412,3296,1648,183.7333333333333,0.6
nn_32_relu,[32],ReLU,4,15,10,0.1,1000,800,0.9047619047619048,0.2818884477517443,0.011731939202371,13.1281852000011,-3772416,7582,7582,60656,30328,130.93333333333334,0.2
mle,,,4,15,10,0.1,1400,1120,0.9047619047619048,0.5175881118975747,0.0178509947020683,0.0872464999993098,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.1,1400,1120,0.9047619047619048,1.2166819767659436,0.0209771219205817,17.452691000000414,393216,412,412,3296,1648,185.26666666666668,0.7333333333333333
nn_32_relu,[32],ReLU,4,15,10,0.1,1400,1120,0.9047619047619048,0.2139954779698033,0.0112893219680375,19.93081089999941,-2867200,7582,7582,60656,30328,144.8,0.3333333333333333
mle,,,5,15,10,0.1,600,480,0.9047619047619048,1.1067769704137642,0.0388409512452166,0.0931819999987055,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.1,600,480,0.9047619047619048,2.0594722714,0.0218907032171379,7.697282299999642,-983040,412,412,3296,1648,177.66666666666666,0.7333333333333333
nn_32_relu,[32],ReLU,5,15,10,0.1,600,480,0.9047619047619048,0.3670675522557451,0.0149051728167456,8.93380150000121,-4222976,7582,7582,60656,30328,144.0,0.2666666666666666
mle,,,5,15,10,0.1,1000,800,0.9047619047619048,0.6821366743757489,0.0309709208438204,0.0849018999997497,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.1,1000,800,0.9047619047619048,1.8233523219954424,0.0233860869366216,11.97151389999999,-4849664,412,412,3296,1648,173.73333333333332,0.8
nn_32_relu,[32],ReLU,5,15,10,0.1,1000,800,0.9047619047619048,0.2281592937121654,0.0121919919167772,14.634504400000878,-3923968,7582,7582,60656,30328,147.66666666666666,0.3333333333333333
mle,,,5,15,10,0.1,1400,1120,0.9047619047619048,0.5377126223600388,0.0261245121629292,0.089691600000151,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.1,1400,1120,0.9047619047619048,1.6282266083238623,0.0235256880273111,16.58426050000162,421888,412,412,3296,1648,175.8,0.6666666666666666
nn_32_relu,[32],ReLU,5,15,10,0.1,1400,1120,0.9047619047619048,0.2059081999643557,0.0112283333176409,17.47342220000064,-2891776,7582,7582,60656,30328,124.26666666666668,0.0666666666666666
mle,,,1,15,10,0.5,600,480,0.9047619047619048,8.83288024231298,0.1095525338876986,0.0884590999994543,4096,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.5,600,480,0.9047619047619048,2.525543125020309,0.0142973267012318,5.509864800000287,-6385664,412,412,3296,1648,128.2,0.4666666666666667
nn_32_relu,[32],ReLU,1,15,10,0.5,600,480,0.9047619047619048,1.173834363177475,0.0135215587098409,9.763364999998885,81920,7582,7582,60656,30328,149.93333333333334,0.3333333333333333
mle,,,1,15,10,0.5,1000,800,0.9047619047619048,6.78319938316315,0.1015537114810521,0.0818728000012924,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.5,1000,800,0.9047619047619048,2.4238472823330586,0.0148842060055202,8.448920000000726,413696,412,412,3296,1648,122.13333333333334,0.4
nn_32_relu,[32],ReLU,1,15,10,0.5,1000,800,0.9047619047619048,0.9200171477734204,0.0126311899120487,12.637330699999438,-3866624,7582,7582,60656,30328,128.4,0.1333333333333333
mle,,,1,15,10,0.5,1400,1120,0.9047619047619048,4.789699357015928,0.0882939320858264,0.0900507000005745,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,0.5,1400,1120,0.9047619047619048,2.430939854226205,0.014806962123998,10.524698299999727,311296,412,412,3296,1648,111.8,0.2666666666666666
nn_32_relu,[32],ReLU,1,15,10,0.5,1400,1120,0.9047619047619048,0.7028528821086732,0.0115891573217393,20.835901499998727,-2801664,7582,7582,60656,30328,151.93333333333334,0.4
mle,,,2,15,10,0.5,600,480,0.9047619047619048,8.211059080982738,0.1088141686971499,0.077924700000949,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.5,600,480,0.9047619047619048,2.4977689540706103,0.0139458850193774,5.490768600000592,-6291456,412,412,3296,1648,128.86666666666667,0.3333333333333333
nn_32_relu,[32],ReLU,2,15,10,0.5,600,480,0.9047619047619048,1.202352584625769,0.0140653649697399,7.541263200000685,-3776512,7582,7582,60656,30328,122.86666666666666,0.1333333333333333
mle,,,2,15,10,0.5,1000,800,0.9047619047619048,6.212574132824628,0.0975730537615439,0.0885378000002674,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.5,1000,800,0.9047619047619048,2.4059584655878963,0.0146779617590564,8.922637699999541,-3805184,412,412,3296,1648,128.0,0.2666666666666666
nn_32_relu,[32],ReLU,2,15,10,0.5,1000,800,0.9047619047619048,0.9267008058623069,0.0121837235689371,13.06894629999988,-2981888,7582,7582,60656,30328,132.2,0.2
mle,,,2,15,10,0.5,1400,1120,0.9047619047619048,5.260551181099038,0.0932440652471242,0.0757769000010739,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,0.5,1400,1120,0.9047619047619048,2.390718917802454,0.01378367438803,9.368476499999815,147456,412,412,3296,1648,99.8,0.2
nn_32_relu,[32],ReLU,2,15,10,0.5,1400,1120,0.9047619047619048,0.8360513052284372,0.0123551358847744,15.338126000000557,-2809856,7582,7582,60656,30328,112.73333333333332,0.2
mle,,,3,15,10,0.5,600,480,0.9047619047619048,12.67051965259343,0.1261441671707807,0.1043538000012631,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.5,600,480,0.9047619047619048,2.63766421054432,0.0135362562071711,5.557914200000596,-1503232,412,412,3296,1648,129.73333333333332,0.4
nn_32_relu,[32],ReLU,3,15,10,0.5,600,480,0.9047619047619048,1.4059372620218178,0.0118681604571851,7.209594699999798,-3833856,7582,7582,60656,30328,115.86666666666666,0.1333333333333333
mle,,,3,15,10,0.5,1000,800,0.9047619047619048,8.576116576660056,0.1098674878374628,0.086694499999794,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.5,1000,800,0.9047619047619048,2.63869116489123,0.0136434302827956,7.787488500000109,315392,412,412,3296,1648,112.8,0.0666666666666666
nn_32_relu,[32],ReLU,3,15,10,0.5,1000,800,0.9047619047619048,1.1549438283697075,0.012336919075058,12.873325399999883,-3186688,7582,7582,60656,30328,130.2,0.3333333333333333
mle,,,3,15,10,0.5,1400,1120,0.9047619047619048,7.097610191273326,0.1034007653800768,0.0784514000006311,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,0.5,1400,1120,0.9047619047619048,2.5723094435753606,0.0140416264416272,10.046283600000606,204800,412,412,3296,1648,107.0,0.0666666666666666
nn_32_relu,[32],ReLU,3,15,10,0.5,1400,1120,0.9047619047619048,0.9963812372533424,0.0133417233524201,16.75949120000041,-2797568,7582,7582,60656,30328,122.73333333333332,0.2
mle,,,4,15,10,0.5,600,480,0.9047619047619048,7.161788083353179,0.1032533792148106,0.0862138999982562,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.5,600,480,0.9047619047619048,2.110927965625045,0.0139029249288495,6.530259299999671,-909312,412,412,3296,1648,151.4,0.4666666666666667
nn_32_relu,[32],ReLU,4,15,10,0.5,600,480,0.9047619047619048,0.9749008278099516,0.0129784006711825,8.90186469999935,-3137536,7582,7582,60656,30328,141.8,0.0666666666666666
mle,,,4,15,10,0.5,1000,800,0.9047619047619048,5.654397897729655,0.094734766078862,0.0820069999990664,4096,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.5,1000,800,0.9047619047619048,1.9886816235583675,0.0138280799909081,10.431789199999912,450560,412,412,3296,1648,151.73333333333332,0.4
nn_32_relu,[32],ReLU,4,15,10,0.5,1000,800,0.9047619047619048,0.772753782673504,0.0122563309462158,14.242419899999732,-3911680,7582,7582,60656,30328,143.8,0.2666666666666666
mle,,,4,15,10,0.5,1400,1120,0.9047619047619048,4.448892525396896,0.0837320003710428,0.0807385999996768,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,0.5,1400,1120,0.9047619047619048,1.943529236239489,0.014137916196085,13.07427749999988,376832,412,412,3296,1648,138.86666666666667,0.4
nn_32_relu,[32],ReLU,4,15,10,0.5,1400,1120,0.9047619047619048,0.6235350205167574,0.0112770663779361,18.74471949999861,-2842624,7582,7582,60656,30328,137.2,0.2666666666666666
mle,,,5,15,10,0.5,600,480,0.9047619047619048,8.87011033802539,0.1069918000737683,0.0960940999993908,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.5,600,480,0.9047619047619048,2.4662028405706558,0.0124660349228888,6.075048599999718,-6066176,412,412,3296,1648,140.26666666666668,0.4
nn_32_relu,[32],ReLU,5,15,10,0.5,600,480,0.9047619047619048,1.1422793119792567,0.0140032338070136,8.381523599999127,49152,7582,7582,60656,30328,135.13333333333333,0.1333333333333333
mle,,,5,15,10,0.5,1000,800,0.9047619047619048,7.302022132114144,0.1039636524452286,0.0784308000002056,12288,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.5,1000,800,0.9047619047619048,2.390816810850969,0.0136766300332803,9.022865699998874,368640,412,412,3296,1648,131.4,0.3333333333333333
nn_32_relu,[32],ReLU,5,15,10,0.5,1000,800,0.9047619047619048,1.018608462611006,0.0140288240206945,12.931541399999332,-3596288,7582,7582,60656,30328,130.4,0.2
mle,,,5,15,10,0.5,1400,1120,0.9047619047619048,5.913242288058535,0.0950307237161658,0.0841115000002901,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,0.5,1400,1120,0.9047619047619048,2.358656534311128,0.0138903990816004,11.354317899998932,417792,412,412,3296,1648,120.26666666666668,0.2666666666666666
nn_32_relu,[32],ReLU,5,15,10,0.5,1400,1120,0.9047619047619048,0.7652407158731528,0.0122505545144679,19.196976900000664,-2596864,7582,7582,60656,30328,140.93333333333334,0.3333333333333333
mle,,,1,15,10,1.0,600,480,0.9047619047619048,14.58921028946361,0.1443812492418643,0.1028852999988885,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,1.0,600,480,0.9047619047619048,1.789192893724332,0.0073475930266612,4.133437300000878,-5939200,412,412,3296,1648,96.53333333333332,0.1333333333333333
nn_32_relu,[32],ReLU,1,15,10,1.0,600,480,0.9047619047619048,1.3739798328830295,0.0078127608242714,4.417832200000703,-3457024,7582,7582,60656,30328,71.0,0.0
mle,,,1,15,10,1.0,1000,800,0.9047619047619048,11.733263108869082,0.1418077342423642,0.0805624999993597,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,1.0,1000,800,0.9047619047619048,1.7078934656874103,0.0083727817110316,5.507152300000598,303104,412,412,3296,1648,80.66666666666667,0.0
nn_32_relu,[32],ReLU,1,15,10,1.0,1000,800,0.9047619047619048,1.150345390412952,0.0081249067420425,8.560651399999188,-3928064,7582,7582,60656,30328,86.0,0.0666666666666666
mle,,,1,15,10,1.0,1400,1120,0.9047619047619048,9.669597360273944,0.1302395850536581,0.0818338000008225,0,12286,6143,98288,98288,,
nn_linear,[],linear,1,15,10,1.0,1400,1120,0.9047619047619048,1.6723803693987302,0.0080190786066303,8.534863999999288,253952,412,412,3296,1648,90.4,0.0666666666666666
nn_32_relu,[32],ReLU,1,15,10,1.0,1400,1120,0.9047619047619048,0.8064892637067613,0.0093843722750701,16.9557120999998,-2629632,7582,7582,60656,30328,124.6,0.2
