dag_idx,n_nodes,in_degree,alpha,sample_size,kl,density,fit_time_s,fit_rss_delta_bytes,total_stored_params,total_memory_bytes
1,30,2,0.5,1000,0.15049575413756683,0.1310344827586207,0.16368035100094858,0,230,1840
1,30,2,0.5,1400,0.09266195203453545,0.1310344827586207,0.16614154999842867,0,230,1840
2,30,2,0.5,600,0.3177741652540421,0.1310344827586207,0.16490712899758364,0,230,1840
2,30,2,0.5,1000,0.10627376007556422,0.1310344827586207,0.16857140899810474,0,230,1840
2,30,2,0.5,1400,0.09664061110173777,0.1310344827586207,0.1631257529988943,0,230,1840
3,30,2,0.5,600,0.3348624385440237,0.1310344827586207,0.1726948760006053,0,230,1840
3,30,2,0.5,1000,0.26456563711576964,0.1310344827586207,0.1840758590005862,0,230,1840
3,30,2,0.5,1400,0.22496455744960067,0.1310344827586207,0.16814055600116262,0,230,1840
4,30,2,0.5,600,0.3572093040667313,0.1310344827586207,0.16332844800126622,0,230,1840
4,30,2,0.5,1000,0.12094956355540021,0.1310344827586207,0.16123383800004376,0,230,1840
4,30,2,0.5,1400,0.10368604181961141,0.1310344827586207,0.16156221599885612,0,230,1840
5,30,2,0.5,600,0.5470031853562525,0.1310344827586207,0.1609749169983843,0,230,1840
5,30,2,0.5,1000,0.2550976095531542,0.1310344827586207,0.15994928299915045,0,230,1840
5,30,2,0.5,1400,0.1698345382179454,0.1310344827586207,0.16199946000051568,0,230,1840
1,30,2,1.0,600,0.3672117807781709,0.1310344827586207,0.1503180239997164,0,230,1840
1,30,2,1.0,1000,0.09288871381265833,0.1310344827586207,0.14975742000024184,0,230,1840
1,30,2,1.0,1400,0.06889490646894769,0.1310344827586207,0.1494233630000963,0,230,1840
2,30,2,1.0,600,0.1276097814514188,0.1310344827586207,0.15788876099759364,0,230,1840
2,30,2,1.0,1000,0.08548480614656571,0.1310344827586207,0.18308322300072177,0,230,1840
2,30,2,1.0,1400,0.057799592068494055,0.1310344827586207,0.14911476600173046,0,230,1840
3,30,2,1.0,600,0.19179930700409245,0.1310344827586207,0.15051905700238422,0,230,1840
3,30,2,1.0,1000,0.13939088311508155,0.1310344827586207,0.15018772700204863,0,230,1840
3,30,2,1.0,1400,0.04121637824602081,0.1310344827586207,0.14971842100203503,0,230,1840
4,30,2,1.0,600,0.1720601109472293,0.1310344827586207,0.15767445100209443,0,230,1840
4,30,2,1.0,1000,0.11608888541567146,0.1310344827586207,0.15785389600205235,0,230,1840
4,30,2,1.0,1400,0.09410582276361071,0.1310344827586207,0.15987133799717412,0,230,1840
5,30,2,1.0,600,0.15200525711494975,0.1310344827586207,0.14695971800028929,0,230,1840
5,30,2,1.0,1000,0.06967347437375558,0.1310344827586207,0.1473588059998292,0,230,1840
5,30,2,1.0,1400,0.04013530210895467,0.1310344827586207,0.15130537300137803,0,230,1840
1,30,4,0.1,600,0.7262771476079911,0.25287356321839083,0.20787130700045964,0,862,6896
1,30,4,0.1,1000,0.4832147221860539,0.25287356321839083,0.20726831199863227,0,862,6896
1,30,4,0.1,1400,0.42916714603523176,0.25287356321839083,0.215251129000535,0,862,6896
2,30,4,0.1,600,0.8311781145834717,0.25287356321839083,0.209733742998651,0,862,6896
2,30,4,0.1,1000,0.5506891273614917,0.25287356321839083,0.20668403899981058,0,862,6896
2,30,4,0.1,1400,0.42547079374705016,0.25287356321839083,0.19423690500116209,0,862,6896
3,30,4,0.1,600,0.4162155077368884,0.25287356321839083,0.2044755150018318,0,862,6896
3,30,4,0.1,1000,0.30447636635528597,0.25287356321839083,0.20928621599887265,0,862,6896
3,30,4,0.1,1400,0.23126635535544465,0.25287356321839083,0.20963579599992954,0,862,6896
4,30,4,0.1,600,0.5700601859889576,0.25287356321839083,0.21004020600230433,0,862,6896
4,30,4,0.1,1000,0.34900097690878473,0.25287356321839083,0.20971164900038275,0,862,6896
4,30,4,0.1,1400,0.32714575843103116,0.25287356321839083,0.21098406899909605,0,862,6896
5,30,4,0.1,600,0.9098219574279408,0.25287356321839083,0.20133294599872897,0,862,6896
5,30,4,0.1,1000,0.6693542422801348,0.25287356321839083,0.19975296199845616,0,862,6896
5,30,4,0.1,1400,0.36359279133397926,0.25287356321839083,0.20953644600012922,0,862,6896
1,30,4,0.5,600,2.3762892640003326,0.25287356321839083,0.20474639300300623,0,862,6896
1,30,4,0.5,1000,1.0555264379872082,0.25287356321839083,0.2085996530004195,0,862,6896
1,30,4,0.5,1400,0.6069814187954866,0.25287356321839083,0.21152712200273527,0,862,6896
2,30,4,0.5,600,3.2771495131248694,0.25287356321839083,0.20617731000311323,0,862,6896
2,30,4,0.5,1000,1.4466871052983756,0.25287356321839083,0.20666027699917322,0,862,6896
2,30,4,0.5,1400,0.9940293783635087,0.25287356321839083,0.20963370199751807,0,862,6896
3,30,4,0.5,600,2.2326505117820434,0.25287356321839083,0.22155224300149712,0,862,6896
3,30,4,0.5,1000,1.2120035634408022,0.25287356321839083,0.21133982600076706,0,862,6896
3,30,4,0.5,1400,0.8098258774193136,0.25287356321839083,0.2074661480000941,0,862,6896
4,30,4,0.5,600,1.6542313652494323,0.25287356321839083,0.21435212700089323,0,862,6896
4,30,4,0.5,1000,0.8917621688606298,0.25287356321839083,0.21054441399974166,0,862,6896
4,30,4,0.5,1400,0.5148969235597181,0.25287356321839083,0.21254433899957803,0,862,6896
5,30,4,0.5,600,2.334643818324339,0.25287356321839083,0.20436900699860416,0,862,6896
5,30,4,0.5,1000,1.1535654496384258,0.25287356321839083,0.20475213000099757,0,862,6896
5,30,4,0.5,1400,0.6743463497258348,0.25287356321839083,0.20691218499996467,0,862,6896
1,30,4,1.0,600,1.9131969757590712,0.25287356321839083,0.20982885800185613,0,862,6896
1,30,4,1.0,1000,1.0213073804148947,0.25287356321839083,0.20901493099881918,0,862,6896
1,30,4,1.0,1400,0.8390733678477398,0.25287356321839083,0.21009950599909644,0,862,6896
2,30,4,1.0,600,1.953797408220182,0.25287356321839083,0.2067968560004374,0,862,6896
2,30,4,1.0,1000,0.46399142569749147,0.25287356321839083,0.20599303299968597,0,862,6896
2,30,4,1.0,1400,0.37274324035050843,0.25287356321839083,0.2041322510012833,0,862,6896
3,30,4,1.0,600,3.643209230029238,0.25287356321839083,0.2027897270018002,0,862,6896
3,30,4,1.0,1000,1.7721386866456597,0.25287356321839083,0.20400557199900504,0,862,6896
3,30,4,1.0,1400,1.0677579276982685,0.25287356321839083,0.20412434800164192,0,862,6896
4,30,4,1.0,600,1.290075271658214,0.25287356321839083,0.20388827100032358,0,862,6896
4,30,4,1.0,1000,0.5630110236526117,0.25287356321839083,0.20950854399779928,0,862,6896
4,30,4,1.0,1400,0.3668483813123911,0.25287356321839083,0.2076106679996883,0,862,6896
5,30,4,1.0,600,1.327929939563862,0.25287356321839083,0.23599337300038314,0,862,6896
5,30,4,1.0,1000,0.7934998648058378,0.25287356321839083,0.20619299900135957,0,862,6896
5,30,4,1.0,1400,0.434767617748431,0.25287356321839083,0.2103951290009718,0,862,6896
1,30,6,0.1,600,0.5679864394147711,0.36551724137931035,0.2572110229993996,0,3198,25584
1,30,6,0.1,1000,0.35640194017976035,0.36551724137931035,0.26347506000092835,0,3198,25584
1,30,6,0.1,1400,0.21785458994644638,0.36551724137931035,0.251895659002912,0,3198,25584
2,30,6,0.1,600,1.4714735848010656,0.36551724137931035,0.24607205800202792,0,3198,25584
2,30,6,0.1,1000,0.8954447033396402,0.36551724137931035,0.24689355900045484,0,3198,25584
2,30,6,0.1,1400,0.6858259779606196,0.36551724137931035,0.2471757709972735,0,3198,25584
3,30,6,0.1,600,0.9607713206277105,0.36551724137931035,0.24214185899836593,0,3198,25584
3,30,6,0.1,1000,0.7995289554547049,0.36551724137931035,0.2454972940031439,0,3198,25584
3,30,6,0.1,1400,0.4845517413530209,0.36551724137931035,0.24985533599829068,0,3198,25584
4,30,6,0.1,600,0.8001397640474609,0.36551724137931035,0.2450645139979315,0,3198,25584
4,30,6,0.1,1000,0.5916868969653342,0.36551724137931035,0.2465136850005365,0,3198,25584
4,30,6,0.1,1400,0.5619728108821651,0.36551724137931035,0.248901990999002,0,3198,25584
5,30,6,0.1,600,0.963348854607338,0.36551724137931035,0.24493110700132092,0,3198,25584
5,30,6,0.1,1000,0.5879433784774594,0.36551724137931035,0.24635562900220975,0,3198,25584
5,30,6,0.1,1400,0.42753465113077554,0.36551724137931035,0.2511478340020403,0,3198,25584
1,30,6,0.5,600,8.942552336363823,0.36551724137931035,0.24228519000098458,0,3198,25584
1,30,6,0.5,1000,5.830164903511605,0.36551724137931035,0.24814717500339611,0,3198,25584
1,30,6,0.5,1400,3.7664792944465377,0.36551724137931035,0.24795484700007364,0,3198,25584
2,30,6,0.5,600,10.997163179989295,0.36551724137931035,0.24483821999820066,0,3198,25584
2,30,6,0.5,1000,6.321112748575786,0.36551724137931035,0.25065460900077596,0,3198,25584
2,30,6,0.5,1400,4.494808813317148,0.36551724137931035,0.24637342899950454,0,3198,25584
3,30,6,0.5,600,9.80299414219103,0.36551724137931035,0.2435807770016254,0,3198,25584
3,30,6,0.5,1000,6.292537976655483,0.36551724137931035,0.24429600900111836,0,3198,25584
3,30,6,0.5,1400,4.1671909123941875,0.36551724137931035,0.24648579099812196,0,3198,25584
4,30,6,0.5,600,12.909183090055464,0.36551724137931035,0.24829914399742847,0,3198,25584
4,30,6,0.5,1000,6.492362422995187,0.36551724137931035,0.24371493400030886,0,3198,25584
4,30,6,0.5,1400,4.003420396364711,0.36551724137931035,0.2466976199975761,0,3198,25584
5,30,6,0.5,600,9.422142250025727,0.36551724137931035,0.2448484910019033,0,3198,25584
5,30,6,0.5,1000,6.194717834636525,0.36551724137931035,0.24619494099897565,0,3198,25584
5,30,6,0.5,1400,4.2801842345985435,0.36551724137931035,0.2472786910002469,0,3198,25584
1,30,6,1.0,600,14.744233090813438,0.36551724137931035,0.24547216299833963,0,3198,25584
1,30,6,1.0,1000,8.282956659042288,0.36551724137931035,0.24731676800001878,0,3198,25584
1,30,6,1.0,1400,4.738457647658672,0.36551724137931035,0.24574765100260265,0,3198,25584
2,30,6,1.0,600,14.369002671238041,0.36551724137931035,0.24449240999820177,-7626752,3198,25584
2,30,6,1.0,1000,8.190341862432534,0.36551724137931035,0.23896408300061012,0,3198,25584
2,30,6,1.0,1400,5.9071420670614065,0.36551724137931035,0.2413382980012102,0,3198,25584
3,30,6,1.0,600,16.998693933900384,0.36551724137931035,0.25143265800215886,0,3198,25584
3,30,6,1.0,1000,6.956441164165316,0.36551724137931035,0.25183072200161405,0,3198,25584
3,30,6,1.0,1400,3.9353719729503487,0.36551724137931035,0.25358182699710596,0,3198,25584
4,30,6,1.0,600,15.966006312896202,0.36551724137931035,0.23812987500059535,0,3198,25584
4,30,6,1.0,1000,7.391873806961956,0.36551724137931035,0.23686484100107918,0,3198,25584
4,30,6,1.0,1400,4.60434547558903,0.36551724137931035,0.24258494899913785,0,3198,25584
5,30,6,1.0,600,12.138666259346355,0.36551724137931035,0.24706470599994645,0,3198,25584
5,30,6,1.0,1000,7.005677359096374,0.36551724137931035,0.24802008500046213,0,3198,25584
5,30,6,1.0,1400,5.214886950044562,0.36551724137931035,0.2514902689981682,0,3198,25584
1,30,8,0.1,600,1.6472680790809187,0.4689655172413793,0.3124063750001369,0,11774,94192
1,30,8,0.1,1000,1.0935393440284102,0.4689655172413793,0.3150957620018744,0,11774,94192
1,30,8,0.1,1400,0.9337048557707883,0.4689655172413793,0.3199873200028378,0,11774,94192
2,30,8,0.1,600,2.1075851172027615,0.4689655172413793,0.31147081699964474,0,11774,94192
2,30,8,0.1,1000,1.460062553309934,0.4689655172413793,0.31162127499919734,0,11774,94192
2,30,8,0.1,1400,1.263298391804254,0.4689655172413793,0.31411750199913513,0,11774,94192
3,30,8,0.1,600,3.0241874565389066,0.4689655172413793,0.4900927060007234,0,11774,94192
3,30,8,0.1,1000,1.7327311988701368,0.4689655172413793,0.33851438599958783,0,11774,94192
3,30,8,0.1,1400,1.4039021764811686,0.4689655172413793,0.30862429100307054,0,11774,94192
4,30,8,0.1,600,0.7281260026953374,0.4689655172413793,0.32304425700203865,0,11774,94192
4,30,8,0.1,1000,0.5653379743384412,0.4689655172413793,0.3146232119979686,0,11774,94192
4,30,8,0.1,1400,0.4544436121524962,0.4689655172413793,0.3099330069999269,0,11774,94192
5,30,8,0.1,600,2.7255868634587803,0.4689655172413793,0.30941588199857506,0,11774,94192
5,30,8,0.1,1000,1.9602364956235447,0.4689655172413793,0.3055440839998482,0,11774,94192
5,30,8,0.1,1400,1.3068325868868378,0.4689655172413793,0.3093114349976531,0,11774,94192
1,30,8,0.5,600,28.819128215333784,0.4689655172413793,0.3008606100011093,0,11774,94192
1,30,8,0.5,1000,19.964490519003487,0.4689655172413793,0.29436423199877026,0,11774,94192
1,30,8,0.5,1400,16.028539362297636,0.4689655172413793,0.2933574829985446,0,11774,94192
2,30,8,0.5,600,33.072088295311325,0.4689655172413793,0.28409046399974613,0,11774,94192
2,30,8,0.5,1000,24.252261358194932,0.4689655172413793,0.28512856700035627,0,11774,94192
2,30,8,0.5,1400,17.86849087932802,0.4689655172413793,0.294951158000913,0,11774,94192
3,30,8,0.5,600,23.833198249876762,0.4689655172413793,0.28876505700100097,0,11774,94192
3,30,8,0.5,1000,17.721642044483282,0.4689655172413793,0.29947553699821583,0,11774,94192
3,30,8,0.5,1400,12.915247090440564,0.4689655172413793,0.29875268999967375,0,11774,94192
4,30,8,0.5,600,27.644742923161633,0.4689655172413793,0.32145201500316034,0,11774,94192
4,30,8,0.5,1000,19.643134684403776,0.4689655172413793,0.3112580650013115,0,11774,94192
4,30,8,0.5,1400,15.248279050817207,0.4689655172413793,0.29265162099909503,0,11774,94192
5,30,8,0.5,600,23.547035135518854,0.4689655172413793,0.3016623309995339,0,11774,94192
5,30,8,0.5,1000,16.921191549376495,0.4689655172413793,0.296995696000522,0,11774,94192
5,30,8,0.5,1400,12.513201380322274,0.4689655172413793,0.29697057100202073,0,11774,94192
1,30,8,1.0,600,62.77647691860057,0.4689655172413793,0.2890550580013951,0,11774,94192
1,30,8,1.0,1000,43.279493466812234,0.4689655172413793,0.2880364949996874,0,11774,94192
1,30,8,1.0,1400,30.843866224292004,0.4689655172413793,0.28587606600194704,0,11774,94192
2,30,8,1.0,600,51.258497413545534,0.4689655172413793,0.2903859879988886,0,11774,94192
2,30,8,1.0,1000,35.790562736373325,0.4689655172413793,0.2915199779999966,0,11774,94192
2,30,8,1.0,1400,25.764170046209177,0.4689655172413793,0.2911238359993149,0,11774,94192
3,30,8,1.0,600,39.55819574011884,0.4689655172413793,0.2925513519985543,0,11774,94192
3,30,8,1.0,1000,27.700759497246896,0.4689655172413793,0.287449422001373,0,11774,94192
3,30,8,1.0,1400,19.430255221912827,0.4689655172413793,0.28758640000160085,0,11774,94192
4,30,8,1.0,600,41.6697911676315,0.4689655172413793,0.2821556939998118,0,11774,94192
4,30,8,1.0,1000,31.03539606078386,0.4689655172413793,0.2811106650005968,0,11774,94192
4,30,8,1.0,1400,24.37966867549343,0.4689655172413793,0.27743694799937657,0,11774,94192
5,30,8,1.0,600,48.53385949673767,0.4689655172413793,0.28800345799754723,0,11774,94192
5,30,8,1.0,1000,34.2586658358923,0.4689655172413793,0.28805075899799704,0,11774,94192
5,30,8,1.0,1400,24.72150489133127,0.4689655172413793,0.2884856819982815,0,11774,94192
1,30,10,0.1,600,3.559527152109469,0.5632183908045977,0.44185673800166114,0,43006,344048
1,30,10,0.1,1000,2.6919727080878255,0.5632183908045977,0.44237236800108803,0,43006,344048
1,30,10,0.1,1400,2.3115688199146125,0.5632183908045977,0.43703468599778716,0,43006,344048
2,30,10,0.1,600,1.2997348995923008,0.5632183908045977,0.4533776479984226,0,43006,344048
2,30,10,0.1,1000,0.8475896459155816,0.5632183908045977,0.4523984850020497,0,43006,344048
2,30,10,0.1,1400,0.6441682433910053,0.5632183908045977,0.48527282000213745,0,43006,344048
3,30,10,0.1,600,2.7511379549398214,0.5632183908045977,0.4419218950024515,0,43006,344048
3,30,10,0.1,1000,1.6685558513289513,0.5632183908045977,0.44797447599921725,0,43006,344048
3,30,10,0.1,1400,1.2697480260904854,0.5632183908045977,0.44618905300012557,0,43006,344048
4,30,10,0.1,600,2.4042858247678147,0.5632183908045977,0.4824091190021136,0,43006,344048
4,30,10,0.1,1000,1.6127736639643941,0.5632183908045977,0.4493905839990475,0,43006,344048
4,30,10,0.1,1400,1.234343439053781,0.5632183908045977,0.4498732990032295,0,43006,344048
5,30,10,0.1,600,2.2003277322783235,0.5632183908045977,0.45276813300006324,0,43006,344048
5,30,10,0.1,1000,1.4734722769067126,0.5632183908045977,0.44873303399799624,0,43006,344048
5,30,10,0.1,1400,1.2610740359534458,0.5632183908045977,0.6665172289976908,0,43006,344048
1,30,10,0.5,600,32.42676103547195,0.5632183908045977,0.4242852839997795,0,43006,344048
1,30,10,0.5,1000,27.365892012633047,0.5632183908045977,0.4207871470025566,0,43006,344048
1,30,10,0.5,1400,23.94938471800678,0.5632183908045977,0.4291575940005714,0,43006,344048
2,30,10,0.5,600,24.960204463754508,0.5632183908045977,0.44720734000293305,0,43006,344048
2,30,10,0.5,1000,18.7451244546475,0.5632183908045977,0.4419443599981605,0,43006,344048
2,30,10,0.5,1400,15.601384335462988,0.5632183908045977,0.44124642799943103,0,43006,344048
3,30,10,0.5,600,46.54095648239078,0.5632183908045977,0.43905820900181425,0,43006,344048
3,30,10,0.5,1000,39.977695269678286,0.5632183908045977,0.4220169590007572,0,43006,344048
3,30,10,0.5,1400,33.902116975187695,0.5632183908045977,0.41621134700108087,0,43006,344048
4,30,10,0.5,600,34.09554831724089,0.5632183908045977,0.44932701799916686,0,43006,344048
4,30,10,0.5,1000,25.846291015560173,0.5632183908045977,0.4421109249997244,0,43006,344048
4,30,10,0.5,1400,22.04812534696646,0.5632183908045977,0.44479234300160897,0,43006,344048
5,30,10,0.5,600,38.620294217522826,0.5632183908045977,0.4400493369976175,0,43006,344048
5,30,10,0.5,1000,33.18837014046492,0.5632183908045977,0.5304517090007721,0,43006,344048
5,30,10,0.5,1400,29.24309033978806,0.5632183908045977,0.42778983899916057,0,43006,344048
1,30,10,1.0,600,59.032932293219865,0.5632183908045977,0.43143103900001734,0,43006,344048
1,30,10,1.0,1000,48.80193490211038,0.5632183908045977,0.444915394000418,0,43006,344048
1,30,10,1.0,1400,41.630388267922335,0.5632183908045977,0.41935392799859983,0,43006,344048
2,30,10,1.0,600,62.23294462167936,0.5632183908045977,0.43537689200093155,0,43006,344048
2,30,10,1.0,1000,53.060879756309184,0.5632183908045977,0.4113575790033792,0,43006,344048
2,30,10,1.0,1400,45.789830489180595,0.5632183908045977,0.40453966800123453,0,43006,344048
3,30,10,1.0,600,70.70081996792182,0.5632183908045977,0.43547065399980056,0,43006,344048
3,30,10,1.0,1000,66.95934012963987,0.5632183908045977,0.4171586840020609,0,43006,344048
3,30,10,1.0,1400,59.01130211317849,0.5632183908045977,0.44701596400045673,0,43006,344048
4,30,10,1.0,600,59.02311950350157,0.5632183908045977,0.4731308730006276,0,43006,344048
4,30,10,1.0,1000,50.53625299886905,0.5632183908045977,0.4433708620017569,0,43006,344048
4,30,10,1.0,1400,43.95732286431134,0.5632183908045977,0.447846507999202,0,43006,344048
5,30,10,1.0,600,64.68994151012723,0.5632183908045977,0.45625212699815165,0,43006,344048
5,30,10,1.0,1000,57.70572463697223,0.5632183908045977,0.5277534069973626,0,43006,344048
5,30,10,1.0,1400,51.52951690070363,0.5632183908045977,0.42616765599814244,0,43006,344048
1,40,2,0.1,600,0.1405885444257316,0.09871794871794871,0.2706836429970281,0,310,2480
1,40,2,0.1,1000,0.12766865953807413,0.09871794871794871,0.2235386539978208,0,310,2480
1,40,2,0.1,1400,0.11189304954943231,0.09871794871794871,0.23398467699735193,0,310,2480
2,40,2,0.1,600,0.14559374587045698,0.09871794871794871,0.2206754929975432,0,310,2480
2,40,2,0.1,1000,0.13487770705964475,0.09871794871794871,0.2149933639993833,0,310,2480
2,40,2,0.1,1400,0.1292399676449111,0.09871794871794871,0.22226665999914985,0,310,2480
3,40,2,0.1,600,0.22210249674901206,0.09871794871794871,0.20572086699758074,0,310,2480
3,40,2,0.1,1000,0.13999941373951044,0.09871794871794871,0.20345468699815683,0,310,2480
3,40,2,0.1,1400,0.07321052355030633,0.09871794871794871,0.2119772309997643,0,310,2480
4,40,2,0.1,600,0.29194243360849303,0.09871794871794871,0.22852020100253867,0,310,2480
4,40,2,0.1,1000,0.25472815470294424,0.09871794871794871,0.22562221800035331,0,310,2480
4,40,2,0.1,1400,0.21288641269724304,0.09871794871794871,0.22781430500253919,0,310,2480
5,40,2,0.1,600,0.22712297267478743,0.09871794871794871,0.21847779499876196,0,310,2480
5,40,2,0.1,1000,0.1417289527204023,0.09871794871794871,0.2263134800014086,0,310,2480
5,40,2,0.1,1400,0.14077449212540008,0.09871794871794871,0.22261991699997452,0,310,2480
1,40,2,0.5,600,0.2559389460878978,0.09871794871794871,0.22586652800237061,0,310,2480
1,40,2,0.5,1000,0.136060250460527,0.09871794871794871,0.250221510999836,0,310,2480
1,40,2,0.5,1400,0.09832391448223339,0.09871794871794871,0.21635430799869937,0,310,2480
2,40,2,0.5,600,0.4441116994153047,0.09871794871794871,0.21585403800054337,0,310,2480
2,40,2,0.5,1000,0.25937754682605685,0.09871794871794871,0.21546006299831788,0,310,2480
2,40,2,0.5,1400,0.19431878760812102,0.09871794871794871,0.21623049399931915,0,310,2480
3,40,2,0.5,600,0.359659333056423,0.09871794871794871,0.2173312539998733,0,310,2480
3,40,2,0.5,1000,0.14270046527932537,0.09871794871794871,0.21866360499916482,0,310,2480
3,40,2,0.5,1400,0.11491229819216442,0.09871794871794871,0.2190263779993984,0,310,2480
4,40,2,0.5,600,0.5589942359826229,0.09871794871794871,0.22257110799910151,0,310,2480
4,40,2,0.5,1000,0.21561465460535728,0.09871794871794871,0.21886877399811056,0,310,2480
4,40,2,0.5,1400,0.11853255508615984,0.09871794871794871,0.20724040099958074,0,310,2480
5,40,2,0.5,600,0.4137860737459099,0.09871794871794871,0.2228585299999395,0,310,2480
5,40,2,0.5,1000,0.22744724879658287,0.09871794871794871,0.2206974500004435,0,310,2480
5,40,2,0.5,1400,0.14993860111672797,0.09871794871794871,0.21979774099963834,0,310,2480
1,40,2,1.0,600,0.1832239186569453,0.09871794871794871,0.20474777100025676,0,310,2480
1,40,2,1.0,1000,0.11177546869373593,0.09871794871794871,0.2064137569977902,0,310,2480
1,40,2,1.0,1400,0.05366288872391649,0.09871794871794871,0.20778307799992035,0,310,2480
2,40,2,1.0,600,0.15245340969002596,0.09871794871794871,0.21594183200068073,0,310,2480
2,40,2,1.0,1000,0.10995494096709081,0.09871794871794871,0.2129577040032018,0,310,2480
2,40,2,1.0,1400,0.0669465259461553,0.09871794871794871,0.2155231679971621,0,310,2480
3,40,2,1.0,600,0.481500710875488,0.09871794871794871,0.21714980700198794,0,310,2480
3,40,2,1.0,1000,0.18816303971128728,0.09871794871794871,0.21318381899982342,0,310,2480
3,40,2,1.0,1400,0.1276935592491699,0.09871794871794871,0.21436262800125405,0,310,2480
4,40,2,1.0,600,0.3989758370078615,0.09871794871794871,0.22140137499809498,0,310,2480
4,40,2,1.0,1000,0.2434351829065943,0.09871794871794871,0.23569938500077114,0,310,2480
4,40,2,1.0,1400,0.10012243007411346,0.09871794871794871,0.21999629600031767,0,310,2480
5,40,2,1.0,600,0.6144204908536837,0.09871794871794871,0.21794419100115192,0,310,2480
5,40,2,1.0,1000,0.24452010823127238,0.09871794871794871,0.2157042270009697,0,310,2480
5,40,2,1.0,1400,0.10853773733796315,0.09871794871794871,0.21587406799881137,0,310,2480
1,40,4,0.1,600,1.6949801004365022,0.19230769230769232,0.2851927669980796,0,1182,9456
1,40,4,0.1,1000,0.6923323115500718,0.19230769230769232,0.2882755899991025,0,1182,9456
1,40,4,0.1,1400,0.5251107039109586,0.19230769230769232,0.296449773999484,0,1182,9456
2,40,4,0.1,600,0.9285344777141822,0.19230769230769232,0.2721434689992748,0,1182,9456
2,40,4,0.1,1000,0.8013598610093208,0.19230769230769232,0.2845129410015943,0,1182,9456
2,40,4,0.1,1400,0.5957455170748318,0.19230769230769232,0.2856029700014915,0,1182,9456
3,40,4,0.1,600,1.1832356889513216,0.19230769230769232,0.28510878599990974,0,1182,9456
3,40,4,0.1,1000,0.6724579847125067,0.19230769230769232,0.2816748059995007,0,1182,9456
3,40,4,0.1,1400,0.6161027086819495,0.19230769230769232,0.4719648140016943,0,1182,9456
4,40,4,0.1,600,1.2286699786869717,0.19230769230769232,0.28876733500146656,0,1182,9456
4,40,4,0.1,1000,0.7749516228481033,0.19230769230769232,0.3735897109982034,0,1182,9456
4,40,4,0.1,1400,0.5890654895437115,0.19230769230769232,0.2861215060001996,0,1182,9456
5,40,4,0.1,600,1.0346450004333194,0.19230769230769232,0.2834295729990117,0,1182,9456
5,40,4,0.1,1000,0.5711177917012176,0.19230769230769232,0.27527777300201706,0,1182,9456
5,40,4,0.1,1400,0.3696959256766363,0.19230769230769232,0.28796731699912925,0,1182,9456
1,40,4,0.5,600,3.4475601111452487,0.19230769230769232,0.28543238299971563,0,1182,9456
1,40,4,0.5,1000,1.786368513913497,0.19230769230769232,0.2806539720004366,0,1182,9456
1,40,4,0.5,1400,1.166810203595156,0.19230769230769232,0.2897740359985619,0,1182,9456
2,40,4,0.5,600,2.9146607060431253,0.19230769230769232,0.28111754299970926,0,1182,9456
2,40,4,0.5,1000,1.8789536011276338,0.19230769230769232,0.29343745399819454,0,1182,9456
2,40,4,0.5,1400,1.239653594327694,0.19230769230769232,0.2952811750001274,0,1182,9456
3,40,4,0.5,600,3.08822101440984,0.19230769230769232,0.2956697340014216,0,1182,9456
3,40,4,0.5,1000,1.288276571991547,0.19230769230769232,0.29591614499804564,0,1182,9456
3,40,4,0.5,1400,0.8029233367087003,0.19230769230769232,0.2970098089972453,0,1182,9456
4,40,4,0.5,600,2.954305393941869,0.19230769230769232,0.2955126029992243,0,1182,9456
4,40,4,0.5,1000,1.5747073381914458,0.19230769230769232,0.30010554900218267,0,1182,9456
4,40,4,0.5,1400,0.9559891841661727,0.19230769230769232,0.30135246899953927,0,1182,9456
5,40,4,0.5,600,2.5382240362504063,0.19230769230769232,0.3003466029986157,0,1182,9456
5,40,4,0.5,1000,1.2992684693149765,0.19230769230769232,0.3000345360014762,0,1182,9456
5,40,4,0.5,1400,0.7188848382575069,0.19230769230769232,0.3047144100019068,0,1182,9456
1,40,4,1.0,600,2.170565841622819,0.19230769230769232,0.28621052200105623,0,1182,9456
1,40,4,1.0,1000,0.9819435332128474,0.19230769230769232,0.2862564490023942,0,1182,9456
1,40,4,1.0,1400,0.6194850043763848,0.19230769230769232,0.2854420969997591,0,1182,9456
2,40,4,1.0,600,1.8873455063765086,0.19230769230769232,0.28893997900013346,0,1182,9456
2,40,4,1.0,1000,0.942757874083929,0.19230769230769232,0.28430249899975024,0,1182,9456
2,40,4,1.0,1400,0.7615836782973514,0.19230769230769232,0.282390063002822,0,1182,9456
3,40,4,1.0,600,3.5777102881455614,0.19230769230769232,0.2913124209990201,0,1182,9456
3,40,4,1.0,1000,1.1380265277078008,0.19230769230769232,0.2866632760014909,0,1182,9456
3,40,4,1.0,1400,0.7005336036671201,0.19230769230769232,0.29162833699956536,0,1182,9456
4,40,4,1.0,600,2.8121332804444195,0.19230769230769232,0.30490436400214094,0,1182,9456
4,40,4,1.0,1000,1.1666460906073084,0.19230769230769232,0.29326373799995054,0,1182,9456
4,40,4,1.0,1400,0.6587084879628106,0.19230769230769232,0.29334266299701994,0,1182,9456
5,40,4,1.0,600,2.228055257528292,0.19230769230769232,0.29034861200125306,0,1182,9456
